name,address,resolvedAddress,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-11,27.7,10.9,19.5,27.3,10.9,19.5,11.3,62,0,0,0,,0,0,16.6,7.6,7.6,4.6,1.4,183.9,1020.6,16.9,16,260.3,22.4,7,10,2023-05-11T06:07:19,2023-05-11T20:13:54,0.71,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-12,30.4,15.4,22,30.3,15.4,22,16,70.5,0.695,100,8.33,rain,0,0,16.6,7.1,7.1,4.5,1.9,308.2,1018.7,24,15.6,220,19,8,10,2023-05-12T06:06:22,2023-05-12T20:14:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-13,24.7,18.7,21.4,24.7,18.7,21.4,17.6,79,14.106,100,25,rain,0,0,27.7,9.9,9.9,6.7,2.3,343.1,1017.4,82.3,15.3,119.5,10.4,5,10,2023-05-13T06:05:27,2023-05-13T20:15:41,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-14,25.9,13.8,20,25.9,13.8,20,11.3,61.5,0,0,0,,0,0,27.7,8.6,8.6,5.1,2.4,23.6,1021.6,28.6,12.7,276.4,23.9,8,10,2023-05-14T06:04:34,2023-05-14T20:16:34,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-15,19.2,13.7,16.5,19.2,13.7,16.5,7.3,55.7,0,0,0,,0,0,25.9,10.1,10.1,5.5,2.8,12,1023.9,28.9,16,115.9,9.9,4,10,2023-05-15T06:03:41,2023-05-15T20:17:27,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-16,25.4,15.5,20.1,25.4,15.5,20.1,15,72.9,3.351,100,16.67,rain,0,0,22.3,11.4,11.4,7.1,2.3,232.3,1010.5,77.9,15.8,118.6,10.4,5,10,2023-05-16T06:02:51,2023-05-16T20:18:19,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-17,26,17,21.1,26,17,21.1,10.7,53.7,0.035,100,8.33,rain,0,0,35.3,9,9,5.6,3.2,356.2,1008.1,29.3,15.9,229.6,20,7,10,2023-05-17T06:02:02,2023-05-17T20:19:11,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-18,20.5,12.1,16.4,20.5,12.1,16.4,6.2,51.2,0,0,0,,0,0,27.7,8.4,8.4,5.6,3.4,66.5,1022.2,77.7,16,208.3,17.9,8,10,2023-05-18T06:01:15,2023-05-18T20:20:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-19,23.2,11.5,17.6,23.2,11.5,17.6,9.9,61.4,0,0,0,,0,0,25.9,5.9,5.9,4.2,2.3,107.9,1023.4,81.6,16,212.6,18.3,8,10,2023-05-19T06:00:29,2023-05-19T20:20:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-20,28.6,13.2,20.6,29.4,13.2,20.7,15,71.8,20.032,100,25,rain,0,0,31.7,8.1,8.1,5.1,2,211.9,1015.7,40.8,15.8,236.5,20.5,8,10,2023-05-20T05:59:45,2023-05-20T20:21:43,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-21,26.2,14.9,20.2,26.2,14.9,20.2,9.5,52.9,0,0,0,,0,0,25.9,7.4,7.4,4.6,1.1,348.2,1016.9,10.3,15.8,286.1,24.7,8,10,2023-05-21T05:59:02,2023-05-21T20:22:32,0.06,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-22,26,11,19.5,26,11,19.5,9.6,55.7,0,0,0,,0,0,18.4,8.3,8.3,5.2,2.3,47,1020.4,9.9,16,243,21,8,10,2023-05-22T05:58:21,2023-05-22T20:23:21,0.1,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-23,24.1,12.1,18.2,24.1,12.1,18.2,10.3,61.9,0,0,0,,0,0,27.7,10.1,10.1,5.6,1.8,42.3,1023.4,4.9,16,219.5,19,6,10,2023-05-23T05:57:42,2023-05-23T20:24:10,0.13,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-24,26.5,11.6,19,26.5,11.6,19,9.7,57.4,0,0,0,,0,0,18.4,7.3,7.3,4.6,2.6,23.6,1018,0.2,16,275.8,23.8,8,10,2023-05-24T05:57:04,2023-05-24T20:24:57,0.16,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-25,22,13.1,17.2,22,13.1,17.2,7.2,53.1,0,0,0,,0,0,37.9,12.2,12.2,7.5,3.5,43.2,1018.7,35.8,16,221.5,19.1,8,10,2023-05-25T05:56:28,2023-05-25T20:25:44,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-26,23.2,6.5,16,23.2,6.5,15.9,5.9,54.4,0,0,0,,0,0,29.5,9.6,9.6,6.1,3.9,39.5,1023.5,3.5,16,298.8,25.8,9,10,2023-05-26T05:55:54,2023-05-26T20:26:30,0.23,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-27,23.7,9.1,17.4,23.7,8.3,17.3,6.1,51.3,0,0,0,,0,0,34.8,11.7,11.7,7.3,2.3,46.1,1024.5,0.5,16,254.6,22,9,10,2023-05-27T05:55:22,2023-05-27T20:27:16,0.25,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-28,22.7,15.5,18.7,22.7,15.5,18.7,10,57.4,1.981,100,25,rain,0,0,38.9,10.1,10.1,7.2,4.4,32,1018.5,90.3,15.9,157.1,13.5,7,10,2023-05-28T05:54:51,2023-05-28T20:28:00,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-29,24.6,17,19.7,24.6,17,19.7,16.5,81.9,19.544,100,75,rain,0,0,38.9,9.8,9.8,8.2,6.8,36.6,1013.8,99.1,14.8,105.4,9.1,4,10,2023-05-29T05:54:22,2023-05-29T20:28:44,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-30,24.7,15.5,19.7,24.7,15.5,19.7,14,71.3,1.001,100,37.5,rain,0,0,35.3,11.4,11.4,7.6,4.5,45.4,1018.8,83.5,14.5,192.2,16.5,7,10,2023-05-30T05:53:55,2023-05-30T20:29:27,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-05-31,26.5,14.2,20.8,26.5,14.2,20.8,9.2,51,0,0,0,,0,0,16.6,6.4,6.4,4.2,2.9,12.8,1020.5,24.6,15.7,292.4,25.2,8,10,2023-05-31T05:53:30,2023-05-31T20:30:08,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-01,29.1,11.5,20.7,27.8,11.5,20.4,9.8,53.6,0,0,0,,0,0,25.9,7.7,7.7,4.4,2.6,32,1018.4,0.1,15.9,285.3,24.7,8,10,2023-06-01T05:53:06,2023-06-01T20:30:49,0.42,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-02,32.6,12.1,23.5,31,12.1,22.9,11,50.7,0,0,0,,0,0,31.7,11.1,11.1,4.9,2.6,29.2,1013.6,0.3,15.9,295.9,25.5,8,10,2023-06-02T05:52:45,2023-06-02T20:31:29,0.45,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-03,31.5,16.9,24.8,31.5,16.9,24.8,14.4,54.2,0,0,0,,0,0,37.1,9.8,9.8,6.6,2.3,57.9,1011.1,21.4,16,256.8,22,8,30,2023-06-03T05:52:25,2023-06-03T20:32:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-04,20.9,15.4,18,20.9,15.4,18,12.7,71.5,0.005,100,4.17,rain,0,0,27.7,9,9,5.1,0.3,61.5,1016,82.8,15.6,106.2,9.1,5,10,2023-06-04T05:52:07,2023-06-04T20:32:45,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-05,26.5,11.5,19.3,26.5,11.5,19.3,9.8,59,0,0,0,,0,0,14.8,5.7,5.7,3.4,0.3,1.2,1013.3,3.3,14.9,266.6,23.2,8,10,2023-06-05T05:51:50,2023-06-05T20:33:21,0.55,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-06,28.6,12.6,20.7,27.4,12.6,20.5,9.1,51.5,0,0,0,,0,0,29.5,7.5,7.5,4.2,2.3,304,1009.6,18,13.2,222.4,19.3,6,10,2023-06-06T05:51:36,2023-06-06T20:33:57,0.59,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-07,27.5,16.3,21.5,26.6,16.3,21.4,10.1,52.5,7.68,100,20.83,rain,0,0,18.4,7.4,7.4,4.3,2,308.5,1005.2,43.7,13.8,263.2,22.8,9,10,2023-06-07T05:51:23,2023-06-07T20:34:31,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-08,25.9,12,19.1,25.9,12,19.1,8.2,54.6,0,0,0,,0,0,16.6,6.1,6.1,3.8,2.2,11,1005.9,66,8.1,214.3,18.5,7,10,2023-06-08T05:51:12,2023-06-08T20:35:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-09,25.4,10.9,19.3,25.4,10.9,19.3,7.5,49,0,0,0,,0,0,24.1,7,7,3.9,1.1,285.1,1009.4,36,14.9,223.1,19.1,8,10,2023-06-09T05:51:03,2023-06-09T20:35:35,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-10,30.4,12.4,21.7,28.9,12.4,21.3,8.9,48.1,0,0,0,,0,0,27.7,10.4,10.4,5.6,1.4,226.2,1010.8,3.4,15.8,295.2,25.4,8,10,2023-06-10T05:50:56,2023-06-10T20:36:05,0.75,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-11,31.4,16.3,24.6,30.4,16.3,24.4,12.9,50.2,0,0,0,,0,0,34.7,11.5,11.5,6.7,2.1,211.5,1009.6,33.5,15.9,256,22.1,8,10,2023-06-11T05:50:51,2023-06-11T20:36:34,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-12,26.8,20.1,22.9,28.3,20.1,23,16.5,68,2.134,100,16.67,rain,0,0,33.5,8.2,8.2,6.6,3.6,208.6,1004.6,72.4,14.7,124.9,10.9,6,30,2023-06-12T05:50:47,2023-06-12T20:37:01,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-13,27,12.7,20.9,26.4,12.7,20.8,9.1,50.5,0,0,0,,0,0,35.3,11.2,11.2,7.2,1.7,268.1,1007.6,9.5,15.8,302.8,26.1,9,10,2023-06-13T05:50:45,2023-06-13T20:37:27,0.84,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-14,26.9,16.9,21.4,26.7,16.9,21.4,10.2,49.6,0,0,0,,0,0,45.8,18,18,11.2,5.8,262.1,1003.3,38.7,16,172.8,15.1,7,10,2023-06-14T05:50:45,2023-06-14T20:37:51,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-15,29.2,13.1,22.3,28.5,13.1,22.1,12.2,55.8,0,0,0,,0,0,29.5,8.2,8.2,3.8,1.1,339.9,1006,31.5,16,270.1,23.2,8,10,2023-06-15T05:50:47,2023-06-15T20:38:14,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-16,28.1,15.5,22.1,28.6,15.5,22.1,13.8,60.7,1.885,100,8.33,rain,0,0,33.5,6.3,6.3,4.2,1.7,352,1005.4,22.1,14.8,187.3,16.1,7,30,2023-06-16T05:50:50,2023-06-16T20:38:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-17,29.1,16.9,23.2,28,16.9,23,10.5,46.6,0,0,0,,0,0,27.7,7.8,7.8,5.2,3.2,338.2,1009.6,15.7,15.8,289.2,24.7,8,10,2023-06-17T05:50:55,2023-06-17T20:38:55,0.98,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-18,30.4,13.6,23,29.1,13.6,22.6,10.8,49.3,0,0,0,,0,0,27.7,7.6,7.6,3.7,1.4,224.5,1012.5,3.8,14.5,290.3,25,8,10,2023-06-18T05:51:02,2023-06-18T20:39:13,0,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-19,30.4,15.9,21.7,31.9,15.9,22,16,71.2,16.98,100,29.17,rain,0,0,70.2,10.1,10.1,4.5,1.7,18.6,1014.1,47.7,12.3,164.7,14.2,6,30,2023-06-19T05:51:11,2023-06-19T20:39:30,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-20,26,19.9,22.7,26,19.9,22.7,18,75.6,0.675,100,37.5,rain,0,0,35.3,12.7,12.7,8.2,5.1,55.2,1016.9,91.2,12.7,108.3,9.3,4,10,2023-06-20T05:51:21,2023-06-20T20:39:45,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-21,22,16,19,22,16,19,15,78,51.309,100,58.33,rain,0,0,50.8,12.4,12.4,9.8,7.3,31.3,1018.1,95.2,10.4,35.6,2.9,1,10,2023-06-21T05:51:33,2023-06-21T20:39:58,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-22,18.7,15.4,17.3,18.7,15.4,17.3,15,86.4,33.019,100,83.33,rain,0,0,31.3,9.6,9.6,8.2,6.1,31,1016.9,100,6.5,38.9,3.3,1,10,2023-06-22T05:51:46,2023-06-22T20:40:09,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-23,27.1,18.7,22.2,28.4,18.7,22.3,18.5,80.3,10.592,100,54.17,rain,0,0,14.8,6.1,6.1,4,1.4,31.2,1012.9,94.1,11.8,130.1,11.3,5,30,2023-06-23T05:52:01,2023-06-23T20:40:19,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-24,29.6,19.9,23.9,30.4,19.9,24.1,19.4,77.3,2.11,100,16.67,rain,0,0,14.8,6.8,6.8,2.9,1.1,344.7,1011.1,53.6,13.5,241,20.5,9,30,2023-06-24T05:52:18,2023-06-24T20:40:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-25,31.4,19.2,25.5,33,19.2,26,19,69.6,0.006,100,4.17,rain,0,0,16.6,8.1,8.1,3.6,1.2,302.5,1010.3,35.7,14.1,245,21.1,9,30,2023-06-25T05:52:36,2023-06-25T20:40:34,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-26,31.9,20,25,32.8,20,25.3,18.6,69.8,21.764,100,20.83,rain,0,0,29.5,9.6,9.6,5.7,2.3,223.5,1005.5,22.6,14.8,206.4,17.8,8,30,2023-06-26T05:52:56,2023-06-26T20:40:38,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-27,28.5,18.8,23.7,29.3,18.8,23.9,17.1,68.4,2.408,100,16.67,rain,0,0,27.7,8.6,8.6,6,1.8,275.7,1005.8,53.3,15.3,219.9,18.8,8,30,2023-06-27T05:53:17,2023-06-27T20:40:41,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-28,29.1,18.3,23.9,29.1,18.3,24,15.3,60.5,0,0,0,,0,0,27.7,7.5,7.5,4.5,1.2,328.7,1012,36.1,11.4,263.3,22.4,8,10,2023-06-28T05:53:40,2023-06-28T20:40:42,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-29,28.7,16,23,29.1,16,23.1,16.1,67.1,0,0,0,,0,0,11.2,4.4,4.4,3.1,0.9,25.3,1017.1,86.4,4.4,260.2,22.4,8,10,2023-06-29T05:54:04,2023-06-29T20:40:41,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-06-30,29.2,19.8,24.6,32,19.8,25.3,19.3,72.9,0,0,0,,0,0,22.3,5.1,5.1,3.3,0.9,331.5,1016.2,53.1,5.5,161.6,14,5,30,2023-06-30T05:54:30,2023-06-30T20:40:38,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-01,30.4,22.1,25.3,34.5,22.1,26.2,21.5,79.8,0.931,100,20.83,rain,0,0,29.5,7.3,7.3,3.5,1.7,227.2,1014.5,54.1,9,166.1,14.3,8,60,2023-07-01T05:54:57,2023-07-01T20:40:34,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-02,34.1,22.1,27.6,37.6,22.1,29.2,21.1,70.2,0,0,0,,0,0,33.5,11.5,11.5,6.4,2.6,217.2,1011.4,39.4,11.3,228.4,19.5,6,60,2023-07-02T05:55:25,2023-07-02T20:40:28,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-03,33.1,23.6,27.6,37.3,23.6,29.1,20.5,66.2,6.455,100,12.5,rain,0,0,54.7,16.3,16.3,7.7,1.9,217.5,1011.4,12,15.9,207.9,18,8,30,2023-07-03T05:55:54,2023-07-03T20:40:19,0.5,Rain,Clear conditions throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-04,32.7,22.1,27.1,34.9,22.1,28.1,19.9,66.8,0.013,100,4.17,rain,0,0,16.6,8.6,8.6,5.6,2.8,238.1,1013.8,29.3,16,246,21.2,8,30,2023-07-04T05:56:25,2023-07-04T20:40:09,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-05,33.6,22.6,27.9,34.7,22.6,28.8,20,64.6,0,0,0,,0,0,9.4,4.5,4.5,2.8,0.9,332.9,1015.4,9.3,15.6,230.8,19.8,9,30,2023-07-05T05:56:57,2023-07-05T20:39:57,0.58,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-06,34.1,21.9,28.1,35.9,21.9,29.4,20.1,64.1,0,0,0,,0,0,11.2,5.1,5.1,3.2,0.9,47.1,1012.6,15,15.3,281.9,24.2,8,30,2023-07-06T05:57:30,2023-07-06T20:39:44,0.61,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-07,33.2,21.5,25.9,36.5,21.5,27.2,20.9,75.6,9.016,100,25,rain,0,0,47.9,6.2,6.2,3.5,1.7,345.2,1010.8,28.9,14.3,247.7,21.3,9,30,2023-07-07T05:58:05,2023-07-07T20:39:28,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-08,31.5,22.1,26.6,34.9,22.1,28,21.1,73.4,0.332,100,8.33,rain,0,0,13,5.7,5.7,3.3,1.4,40,1010.5,45.6,13.3,229.8,19.9,10,60,2023-07-08T05:58:40,2023-07-08T20:39:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-09,28.7,21,24.3,30.8,21,24.6,20.4,80,11.141,100,16.67,rain,0,0,29.5,6.2,6.2,3.1,1.3,349.3,1008.7,46.1,12.6,145.7,12.7,6,60,2023-07-09T05:59:16,2023-07-09T20:38:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-10,30.9,21.5,25.4,30.7,21.5,25.5,18.2,67.1,7.045,100,16.67,rain,0,0,16.6,5.1,5.1,3.5,0.9,340.2,1010.7,28.2,14,286.5,24.9,9,15,2023-07-10T05:59:54,2023-07-10T20:38:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-11,31,17.7,25.2,30.6,17.7,25.1,15.7,59.2,0,0,0,,0,0,14.8,6.2,6.2,3.3,1.4,310.4,1014.1,16.5,16,269,23.2,9,10,2023-07-11T06:00:33,2023-07-11T20:38:07,0.79,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-12,32.7,18.7,26.4,32.7,18.7,26.6,17.4,60.7,0,0,0,,0,0,14.8,7,7,3.7,0.9,239.1,1014.8,7,15.9,267.6,23,9,10,2023-07-12T06:01:12,2023-07-12T20:37:42,0.82,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-13,33.1,21.5,26.3,36.4,21.5,27.3,20.1,70,5.968,100,25,rain,0,0,27.7,13.3,13.3,7.7,3.8,230.4,1011.7,16,15.5,215.6,18.5,9,30,2023-07-13T06:01:52,2023-07-13T20:37:15,0.86,Rain,Clear conditions throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-14,32.4,21.4,25.4,36,21.4,26.4,20.6,75.9,1.663,100,4.17,rain,0,0,18.4,14.2,14.2,7.3,2.6,227.3,1012.2,23.4,16,243.5,21.2,9,60,2023-07-14T06:02:34,2023-07-14T20:36:47,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-15,32.6,20.5,25.3,37.4,20.5,26.4,21.3,79.6,67.618,100,37.5,rain,0,0,37.1,9.3,9.3,3.8,1.6,30.6,1012.8,34.7,13.2,234.5,20.5,10,60,2023-07-15T06:03:16,2023-07-15T20:36:17,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-16,32.7,22.9,26.3,36.5,22.9,27.4,21.5,77,16.059,100,37.5,rain,0,0,16.6,5.3,5.3,2.5,0.6,351.5,1010.2,61.7,12,215.8,18.5,9,30,2023-07-16T06:03:59,2023-07-16T20:35:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-17,30.8,20.2,25.6,32.2,20.2,26.2,19,68.4,0,0,0,,0,0,16.6,7.2,7.2,3.7,1,291.1,1014.5,8.4,11.5,234.6,20.5,7,10,2023-07-17T06:04:42,2023-07-17T20:35:11,0,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2023-07-18,31,21.1,26.1,32.3,21.1,26.6,18.4,63.9,0,0,0,,0,0,27.7,6.6,6.6,4.9,2.3,269.9,1015.3,1.8,14.2,257.4,22.3,8,30,2023-07-18T06:05:27,2023-07-18T20:34:35,0.03,Clear,Clear conditions throughout the day.,clear-day
